"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"405","20101229","5","6","2","72","280","12/29/2010 12:00:00 AM"
"406","20101229","5","6","1","72","168","12/29/2010 12:00:00 AM"
"407","20101229","5","6","1","73","336","12/29/2010 12:00:00 AM"
"408","20101229","5","6","2","73","300","12/29/2010 12:00:00 AM"
"409","20101229","5","6","2","74","200","12/29/2010 12:00:00 AM"
"410","20101229","5","6","1","74","248","12/29/2010 12:00:00 AM"
"411","20101229","5","6","1","76","846","12/29/2010 12:00:00 AM"
"412","20101229","5","6","2","76","1700","12/29/2010 12:00:00 AM"
"413","20101229","5","6","2","77","550","12/29/2010 12:00:00 AM"
"414","20101229","5","6","1","77","667","12/29/2010 12:00:00 AM"
"415","20101229","5","6","1","78","178","12/29/2010 12:00:00 AM"
"416","20101229","5","6","2","78","200","12/29/2010 12:00:00 AM"
"417","20101229","5","6","2","80","650","12/29/2010 12:00:00 AM"
"418","20101229","5","6","1","80","668","12/29/2010 12:00:00 AM"
"419","20101229","5","6","1","81","414","12/29/2010 12:00:00 AM"
"420","20101229","5","6","2","81","480","12/29/2010 12:00:00 AM"
"421","20101229","5","6","2","82","40","12/29/2010 12:00:00 AM"
"422","20101229","5","6","1","82","40","12/29/2010 12:00:00 AM"
"423","20101229","5","6","1","83","140","12/29/2010 12:00:00 AM"
"424","20101229","5","6","2","83","200","12/29/2010 12:00:00 AM"
"425","20101229","5","6","2","84","100","12/29/2010 12:00:00 AM"
"426","20101229","5","6","1","84","116","12/29/2010 12:00:00 AM"
"427","20101229","5","6","1","85","112","12/29/2010 12:00:00 AM"
"428","20101229","5","6","2","85","100","12/29/2010 12:00:00 AM"
"429","20101229","5","6","2","87","550","12/29/2010 12:00:00 AM"
"430","20101229","5","6","1","87","630","12/29/2010 12:00:00 AM"
"431","20101229","5","6","1","89","113","12/29/2010 12:00:00 AM"
"432","20101229","5","6","1","90","174","12/29/2010 12:00:00 AM"
"433","20101229","5","6","1","91","-139","12/29/2010 12:00:00 AM"
"434","20101229","5","6","1","92","232","12/29/2010 12:00:00 AM"
"435","20101229","5","6","1","94","4254","12/29/2010 12:00:00 AM"
"436","20101229","5","6","1","96","7","12/29/2010 12:00:00 AM"
"437","20101229","5","6","1","97","95","12/29/2010 12:00:00 AM"
"438","20101229","5","6","1","99","38500","12/29/2010 12:00:00 AM"
"439","20101229","5","6","2","101","53300","12/29/2010 12:00:00 AM"
"440","20101229","5","6","1","101","56105","12/29/2010 12:00:00 AM"
"441","20101229","5","7","1","4","64261","12/29/2010 12:00:00 AM"
"442","20101229","5","7","1","6","95647","12/29/2010 12:00:00 AM"
"443","20101229","5","7","1","7","2552","12/29/2010 12:00:00 AM"
"444","20101229","5","7","1","8","1912","12/29/2010 12:00:00 AM"
"445","20101229","5","7","1","13","15064","12/29/2010 12:00:00 AM"
"446","20101229","5","7","1","14","10425","12/29/2010 12:00:00 AM"
"447","20101229","5","7","1","15","17407","12/29/2010 12:00:00 AM"
"448","20101229","5","7","1","18","8232","12/29/2010 12:00:00 AM"
"449","20101229","5","7","1","19","26232","12/29/2010 12:00:00 AM"
"450","20101229","5","7","1","20","7738","12/29/2010 12:00:00 AM"
"451","20101229","5","7","1","21","43030","12/29/2010 12:00:00 AM"
"452","20101229","5","7","1","22","7062","12/29/2010 12:00:00 AM"
"453","20101229","5","7","1","23","2886","12/29/2010 12:00:00 AM"
"454","20101229","5","7","1","24","15979","12/29/2010 12:00:00 AM"
"455","20101229","5","7","1","28","13062","12/29/2010 12:00:00 AM"
"456","20101229","5","7","1","29","114372","12/29/2010 12:00:00 AM"
"457","20101229","5","7","1","31","34833","12/29/2010 12:00:00 AM"
"458","20101229","5","7","1","32","17346","12/29/2010 12:00:00 AM"
"459","20101229","5","7","1","33","16943","12/29/2010 12:00:00 AM"
"460","20101229","5","7","1","34","6427","12/29/2010 12:00:00 AM"
"461","20101229","5","7","1","35","23503","12/29/2010 12:00:00 AM"
"462","20101229","5","7","1","37","19883","12/29/2010 12:00:00 AM"
"463","20101229","5","7","1","38","20232","12/29/2010 12:00:00 AM"
"464","20101229","5","7","1","39","35207","12/29/2010 12:00:00 AM"
"465","20101229","5","7","1","40","19062","12/29/2010 12:00:00 AM"
"466","20101229","5","7","1","42","350000","12/29/2010 12:00:00 AM"
"467","20101229","5","7","1","43","-657203.8","12/29/2010 12:00:00 AM"
"468","20101229","5","7","1","45","359790.8","12/29/2010 12:00:00 AM"
"469","20101229","5","7","1","46","-51614","12/29/2010 12:00:00 AM"
"470","20101229","5","7","1","100","13976","12/29/2010 12:00:00 AM"
"471","20101229","6","1","1","60","20800","12/29/2010 12:00:00 AM"
"472","20101229","6","1","2","60","19800","12/29/2010 12:00:00 AM"
"473","20101229","6","1","2","61","1800","12/29/2010 12:00:00 AM"
"474","20101229","6","1","1","61","2080","12/29/2010 12:00:00 AM"
"475","20101229","6","1","1","62","1040","12/29/2010 12:00:00 AM"
"476","20101229","6","1","2","62","1200","12/29/2010 12:00:00 AM"
"477","20101229","6","1","2","65","280","12/29/2010 12:00:00 AM"
"478","20101229","6","1","1","65","218","12/29/2010 12:00:00 AM"
"479","20101229","6","1","1","66","198","12/29/2010 12:00:00 AM"
"480","20101229","6","1","2","66","280","12/29/2010 12:00:00 AM"
"481","20101229","6","1","2","67","100","12/29/2010 12:00:00 AM"
"482","20101229","6","1","1","67","109","12/29/2010 12:00:00 AM"
"483","20101229","6","1","1","68","78","12/29/2010 12:00:00 AM"
"484","20101229","6","1","2","68","100","12/29/2010 12:00:00 AM"
"485","20101229","6","1","1","69","22","12/29/2010 12:00:00 AM"
"486","20101229","6","1","1","71","31","12/29/2010 12:00:00 AM"
"487","20101229","6","1","2","71","60","12/29/2010 12:00:00 AM"
"488","20101229","6","1","2","73","220","12/29/2010 12:00:00 AM"
"489","20101229","6","1","1","73","169","12/29/2010 12:00:00 AM"
"490","20101229","6","1","1","74","105","12/29/2010 12:00:00 AM"
"491","20101229","6","1","2","74","100","12/29/2010 12:00:00 AM"
"492","20101229","6","1","2","76","200","12/29/2010 12:00:00 AM"
"493","20101229","6","1","1","76","237","12/29/2010 12:00:00 AM"
"494","20101229","6","1","1","77","426","12/29/2010 12:00:00 AM"
"495","20101229","6","1","2","77","380","12/29/2010 12:00:00 AM"
"496","20101229","6","1","2","78","100","12/29/2010 12:00:00 AM"
"497","20101229","6","1","1","78","147","12/29/2010 12:00:00 AM"
"498","20101229","6","1","1","80","584","12/29/2010 12:00:00 AM"
"499","20101229","6","1","2","80","550","12/29/2010 12:00:00 AM"
"500","20101229","6","1","2","81","280","12/29/2010 12:00:00 AM"
"501","20101229","6","1","1","81","361","12/29/2010 12:00:00 AM"
"502","20101229","6","1","1","82","38","12/29/2010 12:00:00 AM"
"503","20101229","6","1","2","82","30","12/29/2010 12:00:00 AM"
"504","20101229","6","1","2","83","100","12/29/2010 12:00:00 AM"
"505","20101229","6","1","1","83","133","12/29/2010 12:00:00 AM"
"506","20101229","6","1","1","84","118","12/29/2010 12:00:00 AM"
"507","20101229","6","1","2","84","100","12/29/2010 12:00:00 AM"
"508","20101229","6","1","2","85","90","12/29/2010 12:00:00 AM"
"509","20101229","6","1","1","85","106","12/29/2010 12:00:00 AM"
"510","20101229","6","1","1","87","468","12/29/2010 12:00:00 AM"
"511","20101229","6","1","2","87","480","12/29/2010 12:00:00 AM"
"512","20101229","6","1","1","89","177","12/29/2010 12:00:00 AM"
"513","20101229","6","1","1","90","273","12/29/2010 12:00:00 AM"
"514","20101229","6","1","1","91","-218","12/29/2010 12:00:00 AM"
"515","20101229","6","1","1","92","364","12/29/2010 12:00:00 AM"
"516","20101229","6","1","1","94","82","12/29/2010 12:00:00 AM"
"517","20101229","6","1","1","96","8","12/29/2010 12:00:00 AM"
"518","20101229","6","2","1","12","38012","12/29/2010 12:00:00 AM"
"519","20101229","6","2","1","60","7800","12/29/2010 12:00:00 AM"
"520","20101229","6","2","2","60","6600","12/29/2010 12:00:00 AM"
"521","20101229","6","2","2","61","550","12/29/2010 12:00:00 AM"
"522","20101229","6","2","1","61","624","12/29/2010 12:00:00 AM"
"523","20101229","6","2","1","62","780","12/29/2010 12:00:00 AM"
"524","20101229","6","2","2","62","480","12/29/2010 12:00:00 AM"
"525","20101229","6","2","2","65","100","12/29/2010 12:00:00 AM"
"526","20101229","6","2","1","65","164","12/29/2010 12:00:00 AM"
"527","20101229","6","2","1","66","149","12/29/2010 12:00:00 AM"
"528","20101229","6","2","2","66","100","12/29/2010 12:00:00 AM"
"529","20101229","6","2","2","67","60","12/29/2010 12:00:00 AM"
"530","20101229","6","2","1","67","74","12/29/2010 12:00:00 AM"
"531","20101229","6","2","1","68","55","12/29/2010 12:00:00 AM"
"532","20101229","6","2","2","68","40","12/29/2010 12:00:00 AM"
"533","20101229","6","2","1","69","16","12/29/2010 12:00:00 AM"
"534","20101229","6","2","1","71","16","12/29/2010 12:00:00 AM"
"535","20101229","6","2","2","71","30","12/29/2010 12:00:00 AM"
"536","20101229","6","2","2","73","100","12/29/2010 12:00:00 AM"
"537","20101229","6","2","1","73","96","12/29/2010 12:00:00 AM"
"538","20101229","6","2","1","74","160","12/29/2010 12:00:00 AM"
"539","20101229","6","2","2","74","100","12/29/2010 12:00:00 AM"
"540","20101229","6","2","2","76","90","12/29/2010 12:00:00 AM"
"541","20101229","6","2","1","76","105","12/29/2010 12:00:00 AM"
"542","20101229","6","2","1","77","189","12/29/2010 12:00:00 AM"
"543","20101229","6","2","2","77","200","12/29/2010 12:00:00 AM"
"544","20101229","6","2","2","78","50","12/29/2010 12:00:00 AM"
"545","20101229","6","2","1","78","61","12/29/2010 12:00:00 AM"
"546","20101229","6","2","1","80","209","12/29/2010 12:00:00 AM"
"547","20101229","6","2","2","80","200","12/29/2010 12:00:00 AM"
"548","20101229","6","2","2","81","100","12/29/2010 12:00:00 AM"
"549","20101229","6","2","1","81","129","12/29/2010 12:00:00 AM"
"550","20101229","6","2","1","82","13","12/29/2010 12:00:00 AM"
"551","20101229","6","2","2","82","10","12/29/2010 12:00:00 AM"
"552","20101229","6","2","2","83","40","12/29/2010 12:00:00 AM"
"553","20101229","6","2","1","83","46","12/29/2010 12:00:00 AM"
"554","20101229","6","2","1","84","40","12/29/2010 12:00:00 AM"
"555","20101229","6","2","2","84","30","12/29/2010 12:00:00 AM"
"556","20101229","6","2","2","85","30","12/29/2010 12:00:00 AM"
"557","20101229","6","2","1","85","36","12/29/2010 12:00:00 AM"
"558","20101229","6","2","1","87","176","12/29/2010 12:00:00 AM"
"559","20101229","6","2","2","87","200","12/29/2010 12:00:00 AM"
"560","20101229","6","2","1","89","60","12/29/2010 12:00:00 AM"
"561","20101229","6","2","1","90","93","12/29/2010 12:00:00 AM"
"562","20101229","6","2","1","91","-74","12/29/2010 12:00:00 AM"
"563","20101229","6","2","1","92","124","12/29/2010 12:00:00 AM"
"564","20101229","6","2","1","94","29","12/29/2010 12:00:00 AM"
"565","20101229","6","2","1","96","3","12/29/2010 12:00:00 AM"
"566","20101229","6","3","1","10","308472","12/29/2010 12:00:00 AM"
"567","20101229","6","3","1","11","176270","12/29/2010 12:00:00 AM"
"568","20101229","6","3","1","60","22698","12/29/2010 12:00:00 AM"
"569","20101229","6","3","2","60","23000","12/29/2010 12:00:00 AM"
"570","20101229","6","3","2","61","2300","12/29/2010 12:00:00 AM"
"571","20101229","6","3","1","61","2497","12/29/2010 12:00:00 AM"
"572","20101229","6","3","1","62","2042","12/29/2010 12:00:00 AM"
"573","20101229","6","3","2","62","1700","12/29/2010 12:00:00 AM"
"574","20101229","6","3","2","65","380","12/29/2010 12:00:00 AM"
"575","20101229","6","3","1","65","468","12/29/2010 12:00:00 AM"
"576","20101229","6","3","1","66","426","12/29/2010 12:00:00 AM"
"577","20101229","6","3","2","66","380","12/29/2010 12:00:00 AM"
"578","20101229","6","3","2","67","200","12/29/2010 12:00:00 AM"
"579","20101229","6","3","1","67","211","12/29/2010 12:00:00 AM"
"580","20101229","6","3","1","68","158","12/29/2010 12:00:00 AM"
"581","20101229","6","3","2","68","200","12/29/2010 12:00:00 AM"
"582","20101229","6","3","1","69","47","12/29/2010 12:00:00 AM"
"583","20101229","6","3","1","71","35","12/29/2010 12:00:00 AM"
"584","20101229","6","3","2","71","70","12/29/2010 12:00:00 AM"
"585","20101229","6","3","2","73","300","12/29/2010 12:00:00 AM"
"586","20101229","6","3","1","73","281","12/29/2010 12:00:00 AM"
"587","20101229","6","3","1","74","167","12/29/2010 12:00:00 AM"
"588","20101229","6","3","2","74","100","12/29/2010 12:00:00 AM"
"589","20101229","6","3","2","76","280","12/29/2010 12:00:00 AM"
"590","20101229","6","3","1","76","310","12/29/2010 12:00:00 AM"
"591","20101229","6","3","1","77","558","12/29/2010 12:00:00 AM"
"592","20101229","6","3","2","77","550","12/29/2010 12:00:00 AM"
"593","20101229","6","3","2","78","200","12/29/2010 12:00:00 AM"
"594","20101229","6","3","1","78","154","12/29/2010 12:00:00 AM"
"595","20101229","6","3","1","80","602","12/29/2010 12:00:00 AM"
"596","20101229","6","3","2","80","550","12/29/2010 12:00:00 AM"
"597","20101229","6","3","2","81","380","12/29/2010 12:00:00 AM"
"598","20101229","6","3","1","81","372","12/29/2010 12:00:00 AM"
"599","20101229","6","3","1","82","37","12/29/2010 12:00:00 AM"
"600","20101229","6","3","2","82","40","12/29/2010 12:00:00 AM"
"601","20101229","6","3","2","83","200","12/29/2010 12:00:00 AM"
"602","20101229","6","3","1","83","130","12/29/2010 12:00:00 AM"
"603","20101229","6","3","1","84","112","12/29/2010 12:00:00 AM"
"604","20101229","6","3","2","84","100","12/29/2010 12:00:00 AM"
"605","20101229","6","3","2","85","100","12/29/2010 12:00:00 AM"
"606","20101229","6","3","1","85","104","12/29/2010 12:00:00 AM"
"607","20101229","6","3","1","87","527","12/29/2010 12:00:00 AM"
"608","20101229","6","3","2","87","480","12/29/2010 12:00:00 AM"
"609","20101229","6","3","1","89","168","12/29/2010 12:00:00 AM"
"610","20101229","6","3","1","90","259","12/29/2010 12:00:00 AM"
"611","20101229","6","3","1","91","-207","12/29/2010 12:00:00 AM"
"612","20101229","6","3","1","92","345","12/29/2010 12:00:00 AM"
"613","20101229","6","3","1","94","84","12/29/2010 12:00:00 AM"
"614","20101229","6","3","1","96","9","12/29/2010 12:00:00 AM"
"615","20101229","6","4","1","60","16692","12/29/2010 12:00:00 AM"
"616","20101229","6","4","2","60","17200","12/29/2010 12:00:00 AM"
"617","20101229","6","4","2","61","1500","12/29/2010 12:00:00 AM"
"618","20101229","6","4","1","61","1502","12/29/2010 12:00:00 AM"
"619","20101229","6","4","1","62","1168","12/29/2010 12:00:00 AM"
"620","20101229","6","4","2","62","1400","12/29/2010 12:00:00 AM"
"621","20101229","6","4","2","65","280","12/29/2010 12:00:00 AM"
"622","20101229","6","4","1","65","238","12/29/2010 12:00:00 AM"
"623","20101229","6","4","1","66","216","12/29/2010 12:00:00 AM"
"624","20101229","6","4","2","66","280","12/29/2010 12:00:00 AM"
"625","20101229","6","4","2","67","100","12/29/2010 12:00:00 AM"
"626","20101229","6","4","1","67","109","12/29/2010 12:00:00 AM"
"627","20101229","6","4","1","68","82","12/29/2010 12:00:00 AM"
"628","20101229","6","4","2","68","100","12/29/2010 12:00:00 AM"
"629","20101229","6","4","1","69","24","12/29/2010 12:00:00 AM"
"630","20101229","6","4","1","71","39","12/29/2010 12:00:00 AM"
"631","20101229","6","4","2","71","50","12/29/2010 12:00:00 AM"
"632","20101229","6","4","2","73","220","12/29/2010 12:00:00 AM"
"633","20101229","6","4","1","73","157","12/29/2010 12:00:00 AM"
"634","20101229","6","4","1","74","129","12/29/2010 12:00:00 AM"
"635","20101229","6","4","2","74","200","12/29/2010 12:00:00 AM"
"636","20101229","6","4","2","76","200","12/29/2010 12:00:00 AM"
"637","20101229","6","4","1","76","191","12/29/2010 12:00:00 AM"
"638","20101229","6","4","1","77","344","12/29/2010 12:00:00 AM"
"639","20101229","6","4","2","77","380","12/29/2010 12:00:00 AM"
"640","20101229","6","4","2","78","100","12/29/2010 12:00:00 AM"
"641","20101229","6","4","1","78","104","12/29/2010 12:00:00 AM"
"642","20101229","6","4","1","80","393","12/29/2010 12:00:00 AM"
"643","20101229","6","4","2","80","380","12/29/2010 12:00:00 AM"
"644","20101229","6","4","2","81","280","12/29/2010 12:00:00 AM"
"645","20101229","6","4","1","81","243","12/29/2010 12:00:00 AM"
"646","20101229","6","4","1","82","24","12/29/2010 12:00:00 AM"
"647","20101229","6","4","2","82","30","12/29/2010 12:00:00 AM"
"648","20101229","6","4","2","83","100","12/29/2010 12:00:00 AM"
"649","20101229","6","4","1","83","84","12/29/2010 12:00:00 AM"
"650","20101229","6","4","1","84","72","12/29/2010 12:00:00 AM"
"651","20101229","6","4","2","84","90","12/29/2010 12:00:00 AM"
"652","20101229","6","4","2","85","80","12/29/2010 12:00:00 AM"
"653","20101229","6","4","1","85","67","12/29/2010 12:00:00 AM"
"654","20101229","6","4","1","87","351","12/29/2010 12:00:00 AM"
"655","20101229","6","4","2","87","380","12/29/2010 12:00:00 AM"
"656","20101229","6","4","1","89","107","12/29/2010 12:00:00 AM"
"657","20101229","6","4","1","90","165","12/29/2010 12:00:00 AM"
"658","20101229","6","4","1","91","-132","12/29/2010 12:00:00 AM"
"659","20101229","6","4","1","92","220","12/29/2010 12:00:00 AM"
"660","20101229","6","4","1","94","55","12/29/2010 12:00:00 AM"
"661","20101229","6","4","1","96","6","12/29/2010 12:00:00 AM"
"662","20101229","6","5","1","60","9984","12/29/2010 12:00:00 AM"
"663","20101229","6","5","2","60","9700","12/29/2010 12:00:00 AM"
"664","20101229","6","5","2","61","850","12/29/2010 12:00:00 AM"
"665","20101229","6","5","1","61","1098","12/29/2010 12:00:00 AM"
"666","20101229","6","5","1","62","898","12/29/2010 12:00:00 AM"
"667","20101229","6","5","2","62","750","12/29/2010 12:00:00 AM"
"668","20101229","6","5","2","65","200","12/29/2010 12:00:00 AM"
"669","20101229","6","5","1","65","198","12/29/2010 12:00:00 AM"
"670","20101229","6","5","1","66","179","12/29/2010 12:00:00 AM"
"671","20101229","6","5","2","66","100","12/29/2010 12:00:00 AM"
"672","20101229","6","5","2","67","70","12/29/2010 12:00:00 AM"
"673","20101229","6","5","1","67","88","12/29/2010 12:00:00 AM"
"674","20101229","6","5","1","68","68","12/29/2010 12:00:00 AM"
"675","20101229","6","5","2","68","60","12/29/2010 12:00:00 AM"
"676","20101229","6","5","1","69","20","12/29/2010 12:00:00 AM"
"677","20101229","6","5","1","71","18","12/29/2010 12:00:00 AM"
"678","20101229","6","5","2","71","40","12/29/2010 12:00:00 AM"
"679","20101229","6","5","2","73","120","12/29/2010 12:00:00 AM"
"680","20101229","6","5","1","73","122","12/29/2010 12:00:00 AM"
"681","20101229","6","5","1","74","148","12/29/2010 12:00:00 AM"
"682","20101229","6","5","2","74","100","12/29/2010 12:00:00 AM"
"683","20101229","6","5","2","76","100","12/29/2010 12:00:00 AM"
"684","20101229","6","5","1","76","135","12/29/2010 12:00:00 AM"
"685","20101229","6","5","1","77","243","12/29/2010 12:00:00 AM"
"686","20101229","6","5","2","77","200","12/29/2010 12:00:00 AM"
"687","20101229","6","5","2","78","70","12/29/2010 12:00:00 AM"
"688","20101229","6","5","1","78","71","12/29/2010 12:00:00 AM"
"689","20101229","6","5","1","80","262","12/29/2010 12:00:00 AM"
"690","20101229","6","5","2","80","200","12/29/2010 12:00:00 AM"
