"SurveyResponseKey","DateKey","CustomerKey","ProductCategoryKey","EnglishProductCategoryName","ProductSubcategoryKey","EnglishProductSubcategoryName","Date"
"334","20120408","14131","3","Clothing","21","Jerseys","4/8/2012 12:00:00 AM"
"335","20120408","14131","4","Accessories","30","Fenders","4/8/2012 12:00:00 AM"
"336","20120312","14134","4","Accessories","33","Lights","3/12/2012 12:00:00 AM"
"337","20120320","14142","4","Accessories","36","Pumps","3/20/2012 12:00:00 AM"
"338","20120310","14146","3","Clothing","18","Bib-Shorts","3/10/2012 12:00:00 AM"
"339","20120310","14146","4","Accessories","29","Cleaners","3/10/2012 12:00:00 AM"
"340","20120229","14153","4","Accessories","37","Tires and Tubes","2/29/2012 12:00:00 AM"
"341","20120424","14165","3","Clothing","18","Bib-Shorts","4/24/2012 12:00:00 AM"
"342","20120424","14165","4","Accessories","35","Panniers","4/24/2012 12:00:00 AM"
"343","20120409","14209","3","Clothing","24","Tights","4/9/2012 12:00:00 AM"
"344","20120411","14212","4","Accessories","35","Panniers","4/11/2012 12:00:00 AM"
"345","20120324","14213","3","Clothing","25","Vests","3/24/2012 12:00:00 AM"
"346","20120324","14213","4","Accessories","34","Locks","3/24/2012 12:00:00 AM"
"347","20120322","14215","4","Accessories","30","Fenders","3/22/2012 12:00:00 AM"
"348","20120419","14216","4","Accessories","35","Panniers","4/19/2012 12:00:00 AM"
"349","20120315","14217","4","Accessories","31","Helmets","3/15/2012 12:00:00 AM"
"350","20120304","14220","4","Accessories","36","Pumps","3/4/2012 12:00:00 AM"
"351","20120324","14222","3","Clothing","20","Gloves","3/24/2012 12:00:00 AM"
"352","20120405","14227","4","Accessories","26","Bike Racks","4/5/2012 12:00:00 AM"
"353","20120420","14228","3","Clothing","22","Shorts","4/20/2012 12:00:00 AM"
"354","20120420","14228","3","Clothing","25","Vests","4/20/2012 12:00:00 AM"
"355","20120325","14229","4","Accessories","27","Bike Stands","3/25/2012 12:00:00 AM"
"356","20120325","14229","4","Accessories","32","Hydration Packs","3/25/2012 12:00:00 AM"
"357","20120330","14264","3","Clothing","20","Gloves","3/30/2012 12:00:00 AM"
"358","20120330","14264","3","Clothing","21","Jerseys","3/30/2012 12:00:00 AM"
"359","20120330","14264","4","Accessories","36","Pumps","3/30/2012 12:00:00 AM"
"360","20120321","14265","3","Clothing","24","Tights","3/21/2012 12:00:00 AM"
"361","20120321","14265","4","Accessories","26","Bike Racks","3/21/2012 12:00:00 AM"
"362","20120415","14278","3","Clothing","19","Caps","4/15/2012 12:00:00 AM"
"363","20120415","14278","4","Accessories","36","Pumps","4/15/2012 12:00:00 AM"
"364","20120314","14300","4","Accessories","34","Locks","3/14/2012 12:00:00 AM"
"365","20120407","14304","4","Accessories","27","Bike Stands","4/7/2012 12:00:00 AM"
"366","20120229","14316","3","Clothing","18","Bib-Shorts","2/29/2012 12:00:00 AM"
"367","20120422","14322","3","Clothing","19","Caps","4/22/2012 12:00:00 AM"
"368","20120416","14325","4","Accessories","28","Bottles and Cages","4/16/2012 12:00:00 AM"
"369","20120327","14332","4","Accessories","33","Lights","3/27/2012 12:00:00 AM"
"370","20120420","14346","4","Accessories","35","Panniers","4/20/2012 12:00:00 AM"
"371","20120326","14370","4","Accessories","37","Tires and Tubes","3/26/2012 12:00:00 AM"
"372","20120324","14496","4","Accessories","31","Helmets","3/24/2012 12:00:00 AM"
"373","20120425","14525","3","Clothing","22","Shorts","4/25/2012 12:00:00 AM"
"374","20120425","14525","4","Accessories","26","Bike Racks","4/25/2012 12:00:00 AM"
"375","20120425","14525","4","Accessories","36","Pumps","4/25/2012 12:00:00 AM"
"376","20120404","14544","3","Clothing","18","Bib-Shorts","4/4/2012 12:00:00 AM"
"377","20120416","14546","4","Accessories","28","Bottles and Cages","4/16/2012 12:00:00 AM"
"378","20120416","14546","4","Accessories","29","Cleaners","4/16/2012 12:00:00 AM"
"379","20120402","14597","3","Clothing","19","Caps","4/2/2012 12:00:00 AM"
"380","20120419","14626","4","Accessories","35","Panniers","4/19/2012 12:00:00 AM"
"381","20120419","14626","4","Accessories","36","Pumps","4/19/2012 12:00:00 AM"
"382","20120423","14640","3","Clothing","22","Shorts","4/23/2012 12:00:00 AM"
"383","20120324","14667","3","Clothing","22","Shorts","3/24/2012 12:00:00 AM"
"384","20120324","14667","4","Accessories","33","Lights","3/24/2012 12:00:00 AM"
"385","20120331","14670","4","Accessories","27","Bike Stands","3/31/2012 12:00:00 AM"
"386","20120302","14679","3","Clothing","22","Shorts","3/2/2012 12:00:00 AM"
"387","20120302","14679","4","Accessories","31","Helmets","3/2/2012 12:00:00 AM"
"388","20120304","14683","4","Accessories","31","Helmets","3/4/2012 12:00:00 AM"
"389","20120405","14684","3","Clothing","25","Vests","4/5/2012 12:00:00 AM"
"390","20120416","14695","3","Clothing","18","Bib-Shorts","4/16/2012 12:00:00 AM"
"391","20120318","14700","3","Clothing","21","Jerseys","3/18/2012 12:00:00 AM"
"392","20120318","14700","4","Accessories","31","Helmets","3/18/2012 12:00:00 AM"
"393","20120329","14723","4","Accessories","28","Bottles and Cages","3/29/2012 12:00:00 AM"
"394","20120306","14767","4","Accessories","30","Fenders","3/6/2012 12:00:00 AM"
"395","20120317","14811","3","Clothing","18","Bib-Shorts","3/17/2012 12:00:00 AM"
"396","20120310","14812","4","Accessories","30","Fenders","3/10/2012 12:00:00 AM"
"397","20120328","14839","3","Clothing","21","Jerseys","3/28/2012 12:00:00 AM"
"398","20120405","14854","3","Clothing","20","Gloves","4/5/2012 12:00:00 AM"
"399","20120309","14857","4","Accessories","33","Lights","3/9/2012 12:00:00 AM"
"400","20120409","14858","4","Accessories","29","Cleaners","4/9/2012 12:00:00 AM"
"401","20120415","14877","4","Accessories","28","Bottles and Cages","4/15/2012 12:00:00 AM"
"402","20120415","14877","4","Accessories","29","Cleaners","4/15/2012 12:00:00 AM"
"403","20120315","14964","3","Clothing","21","Jerseys","3/15/2012 12:00:00 AM"
"404","20120315","14964","3","Clothing","22","Shorts","3/15/2012 12:00:00 AM"
"405","20120315","14964","3","Clothing","25","Vests","3/15/2012 12:00:00 AM"
"406","20120306","14982","3","Clothing","24","Tights","3/6/2012 12:00:00 AM"
"407","20120306","14982","4","Accessories","33","Lights","3/6/2012 12:00:00 AM"
"408","20120306","14982","4","Accessories","37","Tires and Tubes","3/6/2012 12:00:00 AM"
"409","20120406","14990","3","Clothing","24","Tights","4/6/2012 12:00:00 AM"
"410","20120406","14990","4","Accessories","29","Cleaners","4/6/2012 12:00:00 AM"
"411","20120417","14999","3","Clothing","18","Bib-Shorts","4/17/2012 12:00:00 AM"
"412","20120417","14999","3","Clothing","23","Socks","4/17/2012 12:00:00 AM"
"413","20120417","14999","3","Clothing","24","Tights","4/17/2012 12:00:00 AM"
"414","20120330","15019","3","Clothing","20","Gloves","3/30/2012 12:00:00 AM"
"415","20120330","15019","3","Clothing","22","Shorts","3/30/2012 12:00:00 AM"
"416","20120324","15021","4","Accessories","36","Pumps","3/24/2012 12:00:00 AM"
"417","20120325","15030","3","Clothing","21","Jerseys","3/25/2012 12:00:00 AM"
"418","20120313","15038","3","Clothing","24","Tights","3/13/2012 12:00:00 AM"
"419","20120313","15038","4","Accessories","30","Fenders","3/13/2012 12:00:00 AM"
"420","20120320","15042","3","Clothing","21","Jerseys","3/20/2012 12:00:00 AM"
"421","20120320","15042","3","Clothing","24","Tights","3/20/2012 12:00:00 AM"
"422","20120320","15042","4","Accessories","29","Cleaners","3/20/2012 12:00:00 AM"
"423","20120419","15043","4","Accessories","26","Bike Racks","4/19/2012 12:00:00 AM"
"424","20120331","15044","4","Accessories","37","Tires and Tubes","3/31/2012 12:00:00 AM"
"425","20120317","15078","3","Clothing","21","Jerseys","3/17/2012 12:00:00 AM"
"426","20120307","15120","4","Accessories","29","Cleaners","3/7/2012 12:00:00 AM"
"427","20120307","15120","4","Accessories","32","Hydration Packs","3/7/2012 12:00:00 AM"
"428","20120330","15124","3","Clothing","20","Gloves","3/30/2012 12:00:00 AM"
"429","20120423","15127","4","Accessories","33","Lights","4/23/2012 12:00:00 AM"
"430","20120303","15139","3","Clothing","21","Jerseys","3/3/2012 12:00:00 AM"
"431","20120303","15139","4","Accessories","26","Bike Racks","3/3/2012 12:00:00 AM"
"432","20120303","15139","4","Accessories","30","Fenders","3/3/2012 12:00:00 AM"
"433","20120330","15145","4","Accessories","35","Panniers","3/30/2012 12:00:00 AM"
"434","20120305","15153","3","Clothing","18","Bib-Shorts","3/5/2012 12:00:00 AM"
"435","20120305","15153","3","Clothing","22","Shorts","3/5/2012 12:00:00 AM"
"436","20120305","15153","4","Accessories","26","Bike Racks","3/5/2012 12:00:00 AM"
"437","20120305","15153","4","Accessories","36","Pumps","3/5/2012 12:00:00 AM"
"438","20120331","15157","3","Clothing","23","Socks","3/31/2012 12:00:00 AM"
"439","20120418","15186","3","Clothing","24","Tights","4/18/2012 12:00:00 AM"
"440","20120404","15187","4","Accessories","30","Fenders","4/4/2012 12:00:00 AM"
"441","20120404","15187","4","Accessories","36","Pumps","4/4/2012 12:00:00 AM"
"442","20120303","15192","3","Clothing","24","Tights","3/3/2012 12:00:00 AM"
"443","20120321","15211","3","Clothing","19","Caps","3/21/2012 12:00:00 AM"
"444","20120329","15212","3","Clothing","18","Bib-Shorts","3/29/2012 12:00:00 AM"
"445","20120309","15215","4","Accessories","26","Bike Racks","3/9/2012 12:00:00 AM"
"446","20120309","15215","4","Accessories","35","Panniers","3/9/2012 12:00:00 AM"
"447","20120309","15215","4","Accessories","36","Pumps","3/9/2012 12:00:00 AM"
"448","20120315","15217","4","Accessories","28","Bottles and Cages","3/15/2012 12:00:00 AM"
"449","20120315","15217","4","Accessories","29","Cleaners","3/15/2012 12:00:00 AM"
"450","20120307","15222","3","Clothing","19","Caps","3/7/2012 12:00:00 AM"
"451","20120307","15222","3","Clothing","21","Jerseys","3/7/2012 12:00:00 AM"
"452","20120307","15222","4","Accessories","31","Helmets","3/7/2012 12:00:00 AM"
"453","20120418","15226","3","Clothing","23","Socks","4/18/2012 12:00:00 AM"
"454","20120328","15229","4","Accessories","32","Hydration Packs","3/28/2012 12:00:00 AM"
"455","20120229","15238","4","Accessories","29","Cleaners","2/29/2012 12:00:00 AM"
"456","20120313","15241","3","Clothing","20","Gloves","3/13/2012 12:00:00 AM"
"457","20120313","15241","3","Clothing","22","Shorts","3/13/2012 12:00:00 AM"
"458","20120415","15253","3","Clothing","20","Gloves","4/15/2012 12:00:00 AM"
"459","20120418","15262","3","Clothing","23","Socks","4/18/2012 12:00:00 AM"
"460","20120418","15262","4","Accessories","33","Lights","4/18/2012 12:00:00 AM"
"461","20120416","15340","3","Clothing","19","Caps","4/16/2012 12:00:00 AM"
"462","20120310","15362","4","Accessories","31","Helmets","3/10/2012 12:00:00 AM"
"463","20120302","15434","3","Clothing","19","Caps","3/2/2012 12:00:00 AM"
"464","20120302","15434","3","Clothing","25","Vests","3/2/2012 12:00:00 AM"
"465","20120321","15436","3","Clothing","21","Jerseys","3/21/2012 12:00:00 AM"
"466","20120310","15453","3","Clothing","22","Shorts","3/10/2012 12:00:00 AM"
"467","20120310","15453","4","Accessories","31","Helmets","3/10/2012 12:00:00 AM"
"468","20120422","15455","4","Accessories","27","Bike Stands","4/22/2012 12:00:00 AM"
"469","20120315","15461","4","Accessories","28","Bottles and Cages","3/15/2012 12:00:00 AM"
"470","20120403","15465","3","Clothing","19","Caps","4/3/2012 12:00:00 AM"
"471","20120403","15465","3","Clothing","25","Vests","4/3/2012 12:00:00 AM"
"472","20120419","15488","3","Clothing","23","Socks","4/19/2012 12:00:00 AM"
"473","20120313","15572","3","Clothing","25","Vests","3/13/2012 12:00:00 AM"
"474","20120313","15572","4","Accessories","37","Tires and Tubes","3/13/2012 12:00:00 AM"
"475","20120414","15576","3","Clothing","24","Tights","4/14/2012 12:00:00 AM"
"476","20120414","15576","4","Accessories","30","Fenders","4/14/2012 12:00:00 AM"
"477","20120328","15578","3","Clothing","25","Vests","3/28/2012 12:00:00 AM"
"478","20120303","15590","4","Accessories","34","Locks","3/3/2012 12:00:00 AM"
"479","20120303","15591","4","Accessories","27","Bike Stands","3/3/2012 12:00:00 AM"
"480","20120303","15591","4","Accessories","28","Bottles and Cages","3/3/2012 12:00:00 AM"
"481","20120403","15597","3","Clothing","23","Socks","4/3/2012 12:00:00 AM"
"482","20120403","15597","4","Accessories","34","Locks","4/3/2012 12:00:00 AM"
"483","20120322","15602","4","Accessories","31","Helmets","3/22/2012 12:00:00 AM"
"484","20120404","15614","3","Clothing","19","Caps","4/4/2012 12:00:00 AM"
"485","20120324","15635","4","Accessories","26","Bike Racks","3/24/2012 12:00:00 AM"
"486","20120324","15635","4","Accessories","29","Cleaners","3/24/2012 12:00:00 AM"
"487","20120406","15644","3","Clothing","25","Vests","4/6/2012 12:00:00 AM"
"488","20120304","15648","4","Accessories","31","Helmets","3/4/2012 12:00:00 AM"
"489","20120304","15679","3","Clothing","23","Socks","3/4/2012 12:00:00 AM"
"490","20120309","15681","3","Clothing","21","Jerseys","3/9/2012 12:00:00 AM"
"491","20120309","15681","4","Accessories","27","Bike Stands","3/9/2012 12:00:00 AM"
"492","20120401","15683","3","Clothing","24","Tights","4/1/2012 12:00:00 AM"
"493","20120401","15683","4","Accessories","33","Lights","4/1/2012 12:00:00 AM"
"494","20120328","15689","3","Clothing","24","Tights","3/28/2012 12:00:00 AM"
"495","20120328","15689","4","Accessories","33","Lights","3/28/2012 12:00:00 AM"
"496","20120412","15692","4","Accessories","29","Cleaners","4/12/2012 12:00:00 AM"
"497","20120318","15730","3","Clothing","23","Socks","3/18/2012 12:00:00 AM"
"498","20120318","15730","3","Clothing","24","Tights","3/18/2012 12:00:00 AM"
"499","20120318","15730","4","Accessories","36","Pumps","3/18/2012 12:00:00 AM"
"500","20120413","15748","3","Clothing","22","Shorts","4/13/2012 12:00:00 AM"
"501","20120322","15756","3","Clothing","22","Shorts","3/22/2012 12:00:00 AM"
"502","20120419","15757","3","Clothing","18","Bib-Shorts","4/19/2012 12:00:00 AM"
"503","20120324","15758","4","Accessories","30","Fenders","3/24/2012 12:00:00 AM"
"504","20120302","15760","3","Clothing","19","Caps","3/2/2012 12:00:00 AM"
"505","20120326","15767","3","Clothing","22","Shorts","3/26/2012 12:00:00 AM"
"506","20120326","15767","3","Clothing","23","Socks","3/26/2012 12:00:00 AM"
"507","20120326","15767","4","Accessories","30","Fenders","3/26/2012 12:00:00 AM"
"508","20120309","15786","4","Accessories","29","Cleaners","3/9/2012 12:00:00 AM"
"509","20120305","15788","3","Clothing","23","Socks","3/5/2012 12:00:00 AM"
"510","20120305","15788","4","Accessories","35","Panniers","3/5/2012 12:00:00 AM"
"511","20120312","15793","3","Clothing","22","Shorts","3/12/2012 12:00:00 AM"
"512","20120312","15793","3","Clothing","24","Tights","3/12/2012 12:00:00 AM"
"513","20120312","15793","3","Clothing","25","Vests","3/12/2012 12:00:00 AM"
"514","20120312","15793","4","Accessories","27","Bike Stands","3/12/2012 12:00:00 AM"
"515","20120402","15800","4","Accessories","33","Lights","4/2/2012 12:00:00 AM"
"516","20120311","15803","3","Clothing","25","Vests","3/11/2012 12:00:00 AM"
"517","20120330","15815","4","Accessories","31","Helmets","3/30/2012 12:00:00 AM"
"518","20120402","15829","4","Accessories","26","Bike Racks","4/2/2012 12:00:00 AM"
"519","20120417","15832","3","Clothing","25","Vests","4/17/2012 12:00:00 AM"
"520","20120305","15856","3","Clothing","24","Tights","3/5/2012 12:00:00 AM"
"521","20120325","15866","3","Clothing","25","Vests","3/25/2012 12:00:00 AM"
"522","20120325","15866","4","Accessories","29","Cleaners","3/25/2012 12:00:00 AM"
"523","20120407","16020","3","Clothing","18","Bib-Shorts","4/7/2012 12:00:00 AM"
"524","20120422","16021","3","Clothing","21","Jerseys","4/22/2012 12:00:00 AM"
"525","20120305","16032","3","Clothing","18","Bib-Shorts","3/5/2012 12:00:00 AM"
"526","20120305","16032","3","Clothing","24","Tights","3/5/2012 12:00:00 AM"
"527","20120305","16032","4","Accessories","26","Bike Racks","3/5/2012 12:00:00 AM"
"528","20120305","16032","4","Accessories","28","Bottles and Cages","3/5/2012 12:00:00 AM"
"529","20120305","16032","4","Accessories","32","Hydration Packs","3/5/2012 12:00:00 AM"
"530","20120414","16083","3","Clothing","24","Tights","4/14/2012 12:00:00 AM"
"531","20120414","16083","4","Accessories","32","Hydration Packs","4/14/2012 12:00:00 AM"
"532","20120404","16096","4","Accessories","31","Helmets","4/4/2012 12:00:00 AM"
"533","20120422","16109","4","Accessories","30","Fenders","4/22/2012 12:00:00 AM"
"534","20120424","16128","4","Accessories","31","Helmets","4/24/2012 12:00:00 AM"
"535","20120424","16128","4","Accessories","34","Locks","4/24/2012 12:00:00 AM"
"536","20120327","16159","3","Clothing","22","Shorts","3/27/2012 12:00:00 AM"
"537","20120306","16168","4","Accessories","27","Bike Stands","3/6/2012 12:00:00 AM"
"538","20120306","16168","4","Accessories","29","Cleaners","3/6/2012 12:00:00 AM"
"539","20120330","16176","3","Clothing","25","Vests","3/30/2012 12:00:00 AM"
"540","20120315","16179","3","Clothing","21","Jerseys","3/15/2012 12:00:00 AM"
"541","20120311","16180","3","Clothing","25","Vests","3/11/2012 12:00:00 AM"
"542","20120311","16180","4","Accessories","28","Bottles and Cages","3/11/2012 12:00:00 AM"
"543","20120311","16180","4","Accessories","35","Panniers","3/11/2012 12:00:00 AM"
"544","20120405","16213","3","Clothing","21","Jerseys","4/5/2012 12:00:00 AM"
"545","20120308","16251","4","Accessories","29","Cleaners","3/8/2012 12:00:00 AM"
"546","20120308","16251","4","Accessories","34","Locks","3/8/2012 12:00:00 AM"
"547","20120418","16260","4","Accessories","31","Helmets","4/18/2012 12:00:00 AM"
"548","20120418","16260","4","Accessories","35","Panniers","4/18/2012 12:00:00 AM"
"549","20120324","16276","4","Accessories","37","Tires and Tubes","3/24/2012 12:00:00 AM"
"550","20120415","16293","4","Accessories","29","Cleaners","4/15/2012 12:00:00 AM"
"551","20120415","16293","4","Accessories","37","Tires and Tubes","4/15/2012 12:00:00 AM"
"552","20120329","16339","4","Accessories","37","Tires and Tubes","3/29/2012 12:00:00 AM"
"553","20120416","16346","3","Clothing","22","Shorts","4/16/2012 12:00:00 AM"
"554","20120416","16346","4","Accessories","28","Bottles and Cages","4/16/2012 12:00:00 AM"
