"ProductKey","CultureName","ProductDescription"
"211","Swahili","Fremu yetu ya alumini iliyo nyepesi na ya ubora wa juu iliyotengezwa toka kwa aloi mpya kabisa; imeunganishwa na kuchomwa ili kuwa na nguvu. "
"211","Swedish","V?r l?ttaste och b?sta aluminiumram tillverkad av den senaste legeringen. Den ?r hopsvetsad och v?rmebehandlad f?r b?sta styrka. V?r innovativa design ger h?gsta komfort och prestanda."
"211","Tamil","""????????? ??????, ?????? ??????? ?????????? ??????? ?????????? ?????? ???????????????? ????????????????????; ??? ?????????????????? ??? ???? ??????????? ????????????????? ?????????????????????. ????????? ????????? ?????????? ???????? ?????????????? ?????????????? ??????????."""
"211","Telugu","?? ??? ????? ???? ????? ?????? ???????? ??????????? ?????? ?????? ???? ?????? ?????? ????? ?????????; ??????? ???? ????????? ????? ????-???????????? ?????????. ?? ??????? ?????? ?????? ??????? ????? ????????? ???????????."
"211","Tswana","Foreimi ya rona ya aluminiamo e e botlhofotlhofo e bile e le ya boleng jo bo gaisang e e dirilweng ka motswakotshipi o o mont?hwa; e noseditswe ya ba ya gotediwa ka molelo go e matlafatsa. Modiro wa rona o re o itshimololetseng o fa botobetobe e bile o dira sentle. "
"211","Ukrainian","???? ???????? ???? ?????????????? ?? ?????? ?????? ????????? ?? ?????? ???????? ???????? ??????. ????? ???????????? ???????? ????? ?????????? ????????? ??????????? ???? ???????????? ???????? ?????????????. ??????? ????????????? ??????? ? ??????????? ??????????? ???? ???? ????????? ???????? ?????? ????????????????? ?? ??????? ?????????????? ??????."
"211","Urdu","???? ???? ????? ????? ?? ???? ??? ????? ?? ?? ???? ??? ?????? ????? ?? ??????? ????? ??? ?????? ?? ??? ?? ??? ????? ???? ??? ??? ????? ??????? ?????? ????? ?? ????? ???? ??? ???????? ?? ??? ???? ???"
"211","Vietnamese","Khung xe b??ng nh?m nhe? nh??t va? co? ch??t l???ng cao nh??t cu?a chu?ng t?i ????c la?m t?? loa?i h??p kim m??i nh??t; khung xe ????c ha?n va? x?? ly? nhi??t nh??m t?ng ??? b??n. Thi??t k?? ti?n ti??n cu?a chu?ng t?i giu?p ?em la?i s?? thoa?i ma?i va? hi??u qua? t??i ?a khi s?? du?ng."
"211","Welsh","Ein ffr?m alwminiwm ysgafnaf ac o'r ansawdd uchaf wedi ei lunio o'r aloi diweddaraf; mae wedi ei weldio a'i drin ? gwres i'w gryfhau. Mae'n cynllun arloesol yn sicrhau'r cysur a pherfformiad uchaf."
"211","Zulu","Ifremu lethu le-aluminiyamu elilula neliyikhwalithi eyakhiwe ngengxube yensimbi entsha; ishiselwe yakhandelwa ukuvimbela ukushisa ukuze iqine. Idizayni yethu eqanjwe kabusha iholela kwintokomalo enkulu nasekusebenzeni okuhamba phambili. "
"212","Afrikaans","""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
"212","Albanian","""Streh?z e l?vizshme, e leht?, me ajrosje t? mir?, me mas? universale."""
"212","Basque","""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
"212","Bosnian (Cyrillic)","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"212","Bosnian (Latin)","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"212","Brazilian","""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
"212","Bulgarian","""??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."""
"212","Catalan","""Mida universal, ben ventilat, lleuger, visor extra?ble."""
"212","Chinese - Hongkong","?????????????????????????????"
"212","Chinese - Trad","??????????????????????"
"212","Croatian","""Univerzalan, prozra?an i lagan uklonjivi vizir."""
"212","Czech","""Univerz?ln?, vzdu?n? a odleh?en? zacvak?vac? ?t?tek"""
"212","Danish","""Let og godt ventileret universalvisir, der kan klikkes p?."""
"212","Dutch","""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
"212","Estonian","""Universaalse sobivusega, hea ?hutusega, kerge, kl?ps-kinnitusega visiir."""
"212","Farsi","""???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."""
"212","Finnish","""Vakiokoko, hyv?t tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
"212","Galician","""Talle ?nica, ben ventilado, lixeiro, con viseira incorporada."""
"212","Greek","""??? ???????, ????? ??????????, ??????, ???????????? ?????????."""
"212","Gujrati","""???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. """
"212","Hindi","""????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  """
"212","Hungarian","""Egyetlen univerz?lis m?ret, j?l szell?zik, pehelyk?nny?, r?pattinthat? napellenz?vel."""
"212","Icelandic","""Passar ?llum, gott loftfl??i, l?ttur. Me? ?smellanlegu skyggni."""
"212","Indonesian","""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
"212","Inuktitut","""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
"212","Irish","""T? an sc?thl?n ?adrom aeraithe go maith, oireann s? do ch?ch agus cuirtear ina ?it ? de smeach."""
"212","Italian","""Visiera leggera, aerodinamica, misura unica, amovibile."""
"212","Kannada","""???????? ?????????????, ??????????, ????, ????????????????? ????????????????."""
"212","Kazakh","""??????? ?????????, ????? ????????????, ?????, ??????????? ????. """
"212","Konkani","""?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."""
"212","Korean","??? ? ???? ??? ???? ???? ? ????."
"212","Latvian","Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu."
"212","Lithuanian","""Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."""
"212","Luxenbourgish","""Eng Gr?isst, otmungsaktiv, liicht, mat enger Visi?re, d?i een ka rofhuelen."""
"212","Macedonian","""??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."""
"212","Malaysian","Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal."
"212","Maori","""He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. """
"212","Marathi","""?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."""
"212","Nepali","""?????? ???????, ??????, ?????, ????? ????? ?????."""
"212","Norwegian","""Universalst?rrelse, godt ventilert, lav vekt, avtakbart visir."""
"212","Nynorsk","""Universalstorleik, godt ventilert, l?g vekt, visiret kan takast av."""
"212","Pashto","""????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."""
"212","Polish","""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
"212","Portuguese (European)","""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
"212","Punjabi","""?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"""
"212","Quecha","""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
"212","Romanian","""Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."""
"212","Rumansh","""Leva, ariada, grondezza unitara, cun in visur movibel."""
"212","Russian","""???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."""
"212","Serbian - Cyrillic","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"212","Serbian - Latin","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"212","Slovak","""Chr?ni? prilby, ktor? vyhovuje ka?d?mu, je priedu?n?, ?ahk? a pripev?uje sa zacvaknut?m."""
"212","Slovenian","""Lahek, snemljiv in zra?en univerzalni vizir."""
"212","Spanish","""Universal, ventilada, ligera y con visor acoplable."""
"212","Swahili","""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
"212","Swedish","""Universal passform, bra luftgenomstr?mning, l?tt, f?stbar sk?rm."""
"212","Tamil","""???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."""
"212","Telugu","""??????? ???????, ???? ???? ????, ???????? ???? ????????."""
"212","Tswana","""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
"212","Ukrainian","""????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."""
"212","Urdu","""??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"""
"212","Vietnamese","""Mu? ba?o hi??m v??a cho t??t ca?, thoa?ng va? co? tro?ng l???ng nhe?."""
"212","Welsh","""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
"212","Zulu","""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
"213","Afrikaans","""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
"213","Albanian","""Streh?z e l?vizshme, e leht?, me ajrosje t? mir?, me mas? universale."""
"213","Basque","""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
"213","Bosnian (Cyrillic)","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"213","Bosnian (Latin)","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"213","Brazilian","""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
"213","Bulgarian","""??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."""
"213","Catalan","""Mida universal, ben ventilat, lleuger, visor extra?ble."""
"213","Chinese - Hongkong","?????????????????????????????"
"213","Chinese - Trad","??????????????????????"
"213","Croatian","""Univerzalan, prozra?an i lagan uklonjivi vizir."""
"213","Czech","""Univerz?ln?, vzdu?n? a odleh?en? zacvak?vac? ?t?tek"""
"213","Danish","""Let og godt ventileret universalvisir, der kan klikkes p?."""
"213","Dutch","""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
"213","Estonian","""Universaalse sobivusega, hea ?hutusega, kerge, kl?ps-kinnitusega visiir."""
"213","Farsi","""???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."""
"213","Finnish","""Vakiokoko, hyv?t tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
"213","Galician","""Talle ?nica, ben ventilado, lixeiro, con viseira incorporada."""
"213","Greek","""??? ???????, ????? ??????????, ??????, ???????????? ?????????."""
"213","Gujrati","""???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. """
"213","Hindi","""????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  """
"213","Hungarian","""Egyetlen univerz?lis m?ret, j?l szell?zik, pehelyk?nny?, r?pattinthat? napellenz?vel."""
"213","Icelandic","""Passar ?llum, gott loftfl??i, l?ttur. Me? ?smellanlegu skyggni."""
"213","Indonesian","""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
"213","Inuktitut","""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
"213","Irish","""T? an sc?thl?n ?adrom aeraithe go maith, oireann s? do ch?ch agus cuirtear ina ?it ? de smeach."""
"213","Italian","""Visiera leggera, aerodinamica, misura unica, amovibile."""
"213","Kannada","""???????? ?????????????, ??????????, ????, ????????????????? ????????????????."""
"213","Kazakh","""??????? ?????????, ????? ????????????, ?????, ??????????? ????. """
"213","Konkani","""?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."""
"213","Korean","??? ? ???? ??? ???? ???? ? ????."
"213","Latvian","Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu."
"213","Lithuanian","""Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."""
"213","Luxenbourgish","""Eng Gr?isst, otmungsaktiv, liicht, mat enger Visi?re, d?i een ka rofhuelen."""
"213","Macedonian","""??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."""
"213","Malaysian","Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal."
"213","Maori","""He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. """
"213","Marathi","""?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."""
"213","Nepali","""?????? ???????, ??????, ?????, ????? ????? ?????."""
"213","Norwegian","""Universalst?rrelse, godt ventilert, lav vekt, avtakbart visir."""
"213","Nynorsk","""Universalstorleik, godt ventilert, l?g vekt, visiret kan takast av."""
"213","Pashto","""????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."""
"213","Polish","""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
"213","Portuguese (European)","""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
"213","Punjabi","""?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"""
"213","Quecha","""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
"213","Romanian","""Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."""
"213","Rumansh","""Leva, ariada, grondezza unitara, cun in visur movibel."""
"213","Russian","""???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."""
"213","Serbian - Cyrillic","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"213","Serbian - Latin","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"213","Slovak","""Chr?ni? prilby, ktor? vyhovuje ka?d?mu, je priedu?n?, ?ahk? a pripev?uje sa zacvaknut?m."""
"213","Slovenian","""Lahek, snemljiv in zra?en univerzalni vizir."""
"213","Spanish","""Universal, ventilada, ligera y con visor acoplable."""
"213","Swahili","""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
"213","Swedish","""Universal passform, bra luftgenomstr?mning, l?tt, f?stbar sk?rm."""
"213","Tamil","""???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."""
"213","Telugu","""??????? ???????, ???? ???? ????, ???????? ???? ????????."""
"213","Tswana","""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
"213","Ukrainian","""????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."""
"213","Urdu","""??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"""
"213","Vietnamese","""Mu? ba?o hi??m v??a cho t??t ca?, thoa?ng va? co? tro?ng l???ng nhe?."""
"213","Welsh","""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
"213","Zulu","""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
"214","Afrikaans","""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
"214","Albanian","""Streh?z e l?vizshme, e leht?, me ajrosje t? mir?, me mas? universale."""
"214","Basque","""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
"214","Bosnian (Cyrillic)","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"214","Bosnian (Latin)","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"214","Brazilian","""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
"214","Bulgarian","""??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."""
"214","Catalan","""Mida universal, ben ventilat, lleuger, visor extra?ble."""
"214","Chinese - Hongkong","?????????????????????????????"
"214","Chinese - Trad","??????????????????????"
"214","Croatian","""Univerzalan, prozra?an i lagan uklonjivi vizir."""
"214","Czech","""Univerz?ln?, vzdu?n? a odleh?en? zacvak?vac? ?t?tek"""
"214","Danish","""Let og godt ventileret universalvisir, der kan klikkes p?."""
"214","Dutch","""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
"214","Estonian","""Universaalse sobivusega, hea ?hutusega, kerge, kl?ps-kinnitusega visiir."""
"214","Farsi","""???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."""
"214","Finnish","""Vakiokoko, hyv?t tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
"214","Galician","""Talle ?nica, ben ventilado, lixeiro, con viseira incorporada."""
"214","Greek","""??? ???????, ????? ??????????, ??????, ???????????? ?????????."""
"214","Gujrati","""???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. """
"214","Hindi","""????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  """
"214","Hungarian","""Egyetlen univerz?lis m?ret, j?l szell?zik, pehelyk?nny?, r?pattinthat? napellenz?vel."""
"214","Icelandic","""Passar ?llum, gott loftfl??i, l?ttur. Me? ?smellanlegu skyggni."""
"214","Indonesian","""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
"214","Inuktitut","""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
"214","Irish","""T? an sc?thl?n ?adrom aeraithe go maith, oireann s? do ch?ch agus cuirtear ina ?it ? de smeach."""
"214","Italian","""Visiera leggera, aerodinamica, misura unica, amovibile."""
"214","Kannada","""???????? ?????????????, ??????????, ????, ????????????????? ????????????????."""
"214","Kazakh","""??????? ?????????, ????? ????????????, ?????, ??????????? ????. """
"214","Konkani","""?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."""
"214","Korean","??? ? ???? ??? ???? ???? ? ????."
"214","Latvian","Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu."
"214","Lithuanian","""Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."""
"214","Luxenbourgish","""Eng Gr?isst, otmungsaktiv, liicht, mat enger Visi?re, d?i een ka rofhuelen."""
"214","Macedonian","""??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."""
"214","Malaysian","Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal."
"214","Maori","""He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. """
"214","Marathi","""?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."""
"214","Nepali","""?????? ???????, ??????, ?????, ????? ????? ?????."""
